1284.11,-427.37
1283.905664,-423.8457683
1284.41,-420.46
1261.02083828,-425.59255962
1249.18,-432.41
1260.14800841,-434.00080432
1257.25,-442.92
1256.71215853,-451.20290284
1252.49,-445.58
1247.29736965,-450.34152278
1247.01,-456.04
1243.07,-455.88
1243.06,-452.39
1242.08653686,-441.80619501
1245,-432.44
1234.22039498,-426.66578518
1224.77,-446.17
1219.64,-445.65
1214.3,-444.62
1176.97997701,-447.39574097
1168.59,-456.67
1153.94807523,-438.8695723
1146.88,-426.96
1133.91109664,-409.31833311
1127.01,-398.05
1157.20694896,-420.37808493
1160.46,-415.65
1142.61415836,-385.73405747
1138.03,-376.17
1137.03994872,-355.45565943
1132.58,-343.48
1120.57269467,-342.50959903
1116.72,-336.56
1101.32070351,-312.91976846
1093.64,-307.05
1076.743115,-316.33305513
1073.05,-320.4
1063.91760975,-328.99792329
1059.61,-333.03
1047.27473031,-347.26533319
1042.33,-376.72
1030.55521305,-376.11012108
1025.25,-362.3
1006.03061499,-308.54158931
1004.47,-310.72
990.45093274,-309.08093274
993.14,-308.08
987.29926004,-301.87965808
982.64,-298.81
970.47513069,-291.39871903
937.63,-291.1
922.5768397,-283.49753756
909.94,-281.36
890.17359519,-265.22575754
887.55,-269.39
895.31944569,-287.25506334
901.97,-291.04
905.46613826,-293.48029704
914.8,-298.1
927.26036048,-290.84456013
932.24,-298.42
941.84060593,-313.0227995
936.39,-320.48
910.40364312,-341.50436279
904.55,-346.33
869.52395956,-354.78628213
866.31,-343.69
858.64045781,-328.31909024
853.9,-322.28
842.52726935,-300.63928544
826.81,-277.42
821.43017582,-278.03898084
817.43,-273
825.89177239,-295.70319015
833.44,-308.96
842.58486145,-329.91729865
847.35,-338.54
868.52291499,-365.07368931
872.88,-370.3
902.2936831,-365.55877753
905.68,-363.81
898.26001415,-390.4303107
879.56,-415.92
857.87341948,-438.54296715
852.08,-479.4
854.95883819,-497.12049312
854.04,-507.62
835.02083483,-523.18101747
829.7,-530.3
826.77987584,-543.36108707
818.52,-561
812.54445362,-577.56056794
807.39,-583.21
771.92564745,-609.31170589
759.91,-609.92
748.01,-608.76
745.65,-601.53
740.53039197,-587.54183506
735.89,-580.02
720.65170867,-532.35885151
715.18,-518.95
725.34895402,-487.72203236
723.38,-481.79
720.67441194,-466.21376075
716.5,-455.89
703.15139023,-426.20847656
690.36,-402.09
679.19675625,-393.33481736
666.71,-393.23
641.44169151,-399.24930307
628.81,-400.34
593.14977916,-381.07630781
579.53,-363.3
577.69589926,-359.92467346
577.25,-356.67
577.18301194,-354.34042587
576.18,-350.14
578.13904706,-317.78898659
581.43,-303.12
602.36068668,-275.19293044
612.98,-263.86
630.71790387,-240.31667829
637.22,-237.84
655.93330289,-237.37400051
684.28,-231.19
708.1568933,-232.22011645
708.65,-235.63
710.39003388,-246.81658104
717.24,-250.87
737.72706821,-261.55239849
745.63,-264.16
754.07223125,-258.51973744
754.68,-253.98
801.10887573,-260.92776652
809.39,-260.85
824.23792851,-250.39055656
825.52,-239.46
826.71585099,-232.59866593
815.24,-232.79
798.98534905,-231.50485976
788.78,-229.93
781.61401509,-216.79114456
780.69,-213.73
790.87443739,-210.78496826
798.3,-207.38
825.24301294,-206.47761955
846.26,-205.89
835.86547827,-192.50331629
826.89,-187.4
829.55055736,-180.35150667
829.85,-178.13
820.29975533,-177.77659662
814.97,-182.51
817.01379163,-186.68518324
809.45,-187.2
807.15202333,-181.10946194
803.63,-178.57
787.65801181,-205.41813001
790.6,-207.64
776.75670298,-208.89512605
768.88,-211.42
763.64808779,-212.51733225
764.73,-219.17
759.13491012,-226.95294718
759.71,-223.01
748.80116952,-209.02113653
739.1,-197.3
726.59029393,-189.33936555
720.7,-185.29
714.5503082,-187.17198701
736.96,-207.85
736.01139154,-215.53187055
734.7,-221.21
732.59981822,-220.29104896
720.11,-206.69
698.25366484,-190.93364428
683.66,-195.44
674.04305105,-203.13973579
668.97,-206.1
659.04152623,-219.07906927
649.96,-228.98
636.58955162,-232.69487733
632.2,-232.13
620.65332774,-211.00042656
621.77,-200.37
653.26267946,-194.57491199
655.47,-178.85
648.45213587,-168.26245788
655.94,-166.15
670.24574287,-159.0364239
666.03,-153.92
644.93921135,-158.66724473
643.09,-158.28
648.71518,-155.93991918
647.04,-151.91
646.83228847,-146.77057601
649.59,-144.27
649.34142345,-134.72602437
639.62,-139.63
632.88528259,-150.23639848
625.82,-152.85
623.18,-151.76
624.2,-146.45
626.42037555,-138.70305381
630.79,-136.3
645.18379121,-133.21244098
647.62,-123
596.7601153,-93.88202218
591.13,-92.12
585.64311508,-90.40983539
584.25,-88.73
559.93829411,-70.20820979
541.37,-77.56
505.57446605,-96.97536977
492.51,-108.59
484.83,-105.38
475.95,-89.82
482.99529453,-72.20038308
490.06,-66.29
484.75957751,-52.30887132
477.76,-38.98
448.04422422,-31.37486647
448.84,-28.35
446.06137961,-23.6207846
436.59,-27.16
419.85490601,-34.18190624
412.78,-37.74
405.11123074,-42.56934142
399.2,-44.66
383.26,-43.4
380.9,-46.94
379.5191961,-53.48118506
387.91,-49.11
407.59768241,-54.26461302
412.78,-56.22
426.95988434,-67.04940031
429.66,-73.07
426.43529586,-82.70891746
419.26,-81.51
419.42995482,-92.84452284
414.62,-93.93
412.65940903,-99.41384907
401.09,-97.48
394.21835258,-91.08027073
382.79,-88.55
386.63932211,-85.66443724
394.02,-84.54
410.38491511,-80.318521
411.67,-77.27
404.53102859,-70.40683916
397.4,-62.58
