183,-142.16218
189.93,-146.32018
190,-146.36218
194.752,-149.33218
194.8,-149.36218
203.1445714,-157.76408725
203.2,-157.76218
203.2005346,-151.76392345
203.2,-151.76218
204.982,-143.44618
205,-143.36218
208.564,-137.42218
208.6,-137.36218
206.224,-130.82818
206.2,-130.76218
200.2988179,-132.60133765
200.2,-132.56218
193.0011655,-127.16338825
193,-127.16218
187.06,-131.32018
187,-131.36218
181.06,-128.39218
181,-128.36218
181,-116.48218
181,-116.36218
186.94,-120.52018
187,-120.56218
192.94,-122.34418
193,-122.36218
201.91,-119.39218
202,-119.36218
212.692,-118.76818
212.8,-118.76218
224.68,-116.98018
224.8,-116.96218
236.086,-114.58618
236.2,-114.56218
251.644,-110.40418
251.8,-110.36218
262.492,-107.98618
262.6,-107.96218
272.104,-106.18018
272.2,-106.16218
284.674,-104.38018
284.8,-104.36218
296.07752065,-101.451283
296.2,-101.36218
302.19941485,-92.363973999403
302.2,-92.362183
309.922,-85.828183
310,-85.762183
319.504,-79.228183
319.6,-79.162183
329.698,-75.598183
329.8,-75.562183
342.868,-74.374183
343,-74.362183
357.85,-71.392183
358,-71.362183
371.068,-68.986183
371.2,-68.962183
387.832,-68.368183
388,-68.362183
399.88,-65.392183
400,-65.362183
405.94,-62.392183
406,-62.362183
416.098,-59.392183
416.2,-59.362183
425.11,-58.768183
425.2,-58.762183
441.832,-68.266183
442,-68.362183
448.534,-74.896183
448.6,-74.962183
453.94095615592,-83.827230398977
454,-83.962183
450.40125118117,-83.362772609806
450.4,-83.362183
447.727,-77.125183
447.7,-77.062183
444.433,-73.201183
444.4,-73.162183
435.49,-66.331183
435.4,-66.262183
427.084,-62.401183
427,-62.362183
427,-71.272183
427,-71.362183
427.594,-80.272183
427.6,-80.362183
429.382,-89.272183
429.4,-89.362183
429.994,-98.272183
430,-98.362183
436.534,-104.30218003
436.6,-104.36218
441.946,-110.30218
442,-110.36218
453.286,-112.14418
453.4,-112.16218
462.31,-111.56818
462.4,-111.56218
476.656,-108.59218
476.8,-108.56218
485.116,-104.99818
485.2,-104.96218
492.89623525,-99.568202649106
493,-99.562183
498.99923665,-104.360705050894
499,-104.36218
525.73,-107.33218
526,-107.36218
543.82,-113.30218
544,-113.36218
570.136,-117.52018
570.4,-117.56218
592.972,-121.12618
593.2,-121.16218
606.862,-123.53818
607,-123.56218
621.85,-125.34418
622,-125.36218
639.82,-125.36218
640,-125.36218
648.91,-122.39218
649,-122.36218
657.91,-122.36218
658,-122.36218
669.88,-119.39218
670,-119.36218
677.8705,-119.51068
677.95,-119.51218
689.0875,-125.89768
689.2,-125.96218
693.952,-134.27818
694,-134.36218
702.91,-140.30218
703,-140.36218
707.455,-145.55968
707.5,-145.61218
708.985,-158.23468
709,-158.36218
709,-170.24218
709,-170.36218
712.7125,-178.67818
712.75,-178.76218
713.1955,-193.01818
713.2,-193.16218
716.467,-202.66618
716.5,-202.76218
717.985,-217.61218
718,-217.76218
722.1222709,-228.45418
722.16391,-228.56218
723.27382444102,-238.486751008
723.28956,-238.60102
725.5917378879,-246.25978354408
725.60556,-246.42324
728.58577728708,-254.61879594462
728.59375,-254.73718
729.34533014239,-265.63815881983
729.4,-265.76218
734.79889616332,-276.56009205625
734.8,-276.56218
