-3.31640827597637e-14,-314.159265358979
-4.87495360393886,-312.307726205194
-9.74712198375301,-310.352684655418
-14.6136729866378,-308.292584205734
-19.4717256236977,-306.126003915183
-24.3183528403467,-303.851663539107
-29.1505844772529,-301.468428496876
-33.9654104192584,-298.975314655216
-38.7597839290337,-296.371492908299
-43.5306251615503,-293.656293535804
-48.2748248547774,-290.829210320263
-52.9892481913133,-287.889904405206
-57.6707388249817,-284.838207875899
-62.3161230657332,-281.67412704483
-66.9222142155097,-278.39784542457
-71.4858170470578,-275.009726371163
-76.0037324170099,-271.510315381841
-80.4727620039092,-267.900342031588
-84.8897131612101,-264.180721533882
-89.2514038746874,-260.352555911836
-93.5546678130883,-256.417134766961
-97.7963594603033,-252.375935633833
-101.973359316802,-248.230623910091
-106.082579157575,-243.983052352431
-110.120967333371,-239.635260130548
-114.085514101573,-235.189471432367
-117.973256972712,-230.648093615316
-121.781286058238,-226.013714899918
-125.506749404901,-221.289101603491
-129.146858300868,-216.477194913375
-132.698892538468,-211.581107200714
-136.160205618375,-206.604117877514
-139.52822987992,-201.549668801362
-142.800481542224,-196.421359233941
-145.97456564087,-191.222940361156
-149.048180844918,-185.95830938446
-152.019124139251,-180.631503194632
-154.88529535743,-175.246691640992
-157.644701550508,-169.808170410726
-160.295461177626,-164.320353534578
-162.835808104564,-158.787765536842
-165.264095396909,-153.215033249073
-167.578798895003,-147.606877308448
-169.7785205584,-141.968103363143
-171.861991568196,-136.303593008391
-173.828075176264,-130.6182944782
-175.675769291157,-124.917213118818
-177.404208791216,-119.205401671155
-179.012667556244,-113.48795039028
-180.500560209955,-107.769977030998
-181.867443566323,-102.056616729234
-183.113017773872,-96.3530118095406
-184.237127152923,-90.6643015495537
-185.239760721796,-84.9956119325634
-186.121052408983,-79.3520454195742
-186.881280949321,-73.7386707723324
-187.520869463261,-68.1605129587254
-188.040384719341,-62.6225431717849
-188.440536081068,-57.1296689931827
-188.722174140421,-51.6867247316554
-188.886289041267,-46.2984619661931
-188.934008496994,-40.9695403230949
-188.866595507688,-35.7045185151424
-188.685445783189,-30.5078456701579
-188.392084879313,-25.383852975112
-187.988165055498,-20.3367456607362
-187.47546186301,-15.3705953502678
-186.85587047374,-10.4893327945394
-186.131401760452,-5.69674101410366
-185.304178140097,-0.996448867488493
-184.376429192597,3.60807493700508
-183.350487068126,8.11352737028908
-182.228781696585,12.5167761383956
-181.013835813535,16.8148642532922
-179.708259817324,21.0050141084873
-178.314746472662,25.0846310512304
-176.836065476203,29.0513064450551
-175.275057900085,32.9028202183658
-173.634630529581,36.637142896722
-171.917750111242,40.2524371184152
-170.127437528002,43.7470586348593
-168.266761917794,47.1195567992075
-166.338834752209,50.3686745484629
-164.346803891647,53.4933478861611
-162.293847633284,56.4927048744527
-160.183168767965,59.3660641461051
-158.017988661876,62.1129329485558
-155.801541378532,64.7330047336933
-153.537067856224,67.2261563084941
-151.227810155667,69.5924445630039
-148.877005792065,71.8321027934272
-146.487882165338,73.9455366392478
-144.063651101615,75.9333196543735
-141.60750351855,77.7961885332474
-139.122604226296,79.5350380137198
-136.612086875359,81.1509154792045
-134.079049061772,82.6450152832651
-131.526547599321,84.0186728202863
-128.957593967795,85.2733583662773
-126.375149945426,86.4106707141362
-123.7821234329,87.4323306278785
-121.181364475526,88.3401741403901
-118.575661489303,89.1361457192261
-115.967737695851,89.8222913248255
-113.360247770318,90.4007513852686
-110.755774705592,90.8737537113615
-108.156826895338,91.2436063753981
-105.565835437589,91.5126905764356
-102.985151659839,91.6834535143178
-100.417044865857,91.758401294011
-97.8637003036759,91.7400918810709
-95.3272173535129,91.6311281282591
-92.8096079337075,91.4341508924608
-90.3127951220849,91.1518322601477
-87.838611989548,90.7868688986695
-85.3888006421011,90.3419755496668
-82.9650114669552,89.8198786798696
-80.5688025778462,89.2233103034974
-78.2016394542117,88.5550019894048
-75.8648947684282,87.8176790650357
-73.5598483949081,87.0140550281602
-71.2876875944825,86.1468261762736
-69.0495073671785,85.218666462458
-66.8463109662044,84.2322225854203
-64.6790105657159,83.1901093203665
-62.548428074727,82.0949050963232
-60.4552960893594,80.9491478244992
-58.4002589754991,79.7553309812861
-56.383874073834,78.5158999485364
-54.4066130191908,77.2332486128292
-52.4688631660749,75.9097162245435
-50.5709291123253,74.5475845167101
-48.7130343128519,73.1490750828053
-46.8953227754983,71.7163470118828
-45.1178608311848,70.2514947787292
-43.3806389706268,68.7565463860492
-41.6835737400874,67.2334617550698
-40.026509688817,65.6841313603757
-38.4092213610445,64.1103751042609
-36.831415325624,62.5139414254048
-35.2927322366954,60.8965066362526
-33.7927489189916,59.2596744830952
-32.3309804717162,57.6049759225107
-30.9068823852196,55.9338691075385
-29.5198526650188,54.2477395767115
-28.1692339580337,52.5479006388695
-26.8543156762507,50.8355939465142
-25.5743361133643,49.1119902503428
-24.3284845503033,47.3781903275128
-23.1159033458936,45.6352260761378
-21.9356900092703,43.8840617684954
-20.7868992510053,42.1255954554422
-19.6685450102705,40.3606605145683
-18.5796024557119,38.5900273346884
-17.5190099580555,36.8144051293561
-16.4856710328115,35.0344438721952
-15.4784562517809,33.250736346966
-14.4962051223967,31.4638203054276
-13.5377279342559,29.6741807262106
-12.6018075725073,27.8822521680767
-11.6872012980649,26.0884212111156
-10.7926424949022,24.2930289796055
-9.91684238496434,22.4963737404445
-9.05849171149559,20.6987135712393
-8.21626239183238,18.9002690923227
-7.38880914094669,17.1012262571414
-6.57477106724565,15.3017391956338
-5.7727732423381,13.5019331053781
-4.98142824666738,11.7019071854498
